x,y1,y2,y3
2.88413,10.0022,20.1039,9.07028
2.88492,10.0288,20.1485,9.1169
2.88571,10.0288,20.1485,9.1169
2.8865,10.0288,20.1485,9.1169
2.88729,10.0288,20.1485,9.1169
2.88808,10.0555,20.1931,9.16374
2.88887,10.0555,20.1931,9.16374
2.88966,10.0555,20.1931,9.16374
2.89045,10.0555,20.1931,9.16374
2.89124,10.0822,20.2377,9.21081
2.89203,10.0822,20.2377,9.21081
2.89282,10.0822,20.2377,9.21081
2.89361,10.0822,20.2377,9.21081
2.8944,10.109,20.2822,9.25811
2.89519,10.109,20.2822,9.25811
2.89598,10.109,20.2822,9.25811
2.89678,10.109,20.2822,9.25811
2.89757,10.1358,20.3268,9.30563
2.89836,10.1358,20.3268,9.30563
2.89915,10.1358,20.3268,9.30563
2.89994,10.1358,20.3268,9.30563
2.90073,10.1626,20.3714,9.35339
2.90152,10.1626,20.3714,9.35339
2.90231,10.1626,20.3714,9.35339
2.9031,10.1626,20.3714,9.35339
2.90389,10.1895,20.416,9.40137
2.90468,10.1895,20.416,9.40137
2.90547,10.1895,20.416,9.40137
2.90626,10.1895,20.416,9.40137
2.90705,10.2165,20.4605,9.44958
2.90784,10.2165,20.4605,9.44958
2.90863,10.2165,20.4605,9.44958
2.90942,10.2165,20.4605,9.44958
2.91021,10.2435,20.5051,9.49803
2.911,10.2435,20.5051,9.49803
2.91179,10.2435,20.5051,9.49803
2.91258,10.2435,20.5051,9.49803
2.91337,10.2705,20.5496,9.5467
2.91416,10.2705,20.5496,9.5467
2.91495,10.2705,20.5496,9.5467
2.91574,10.2705,20.5496,9.5467
2.91653,10.2976,20.5942,9.59561
2.91733,10.2976,20.5942,9.59561
2.91812,10.2976,20.5942,9.59561
2.91891,10.2976,20.5942,9.59561
2.9197,10.3247,20.6387,9.64476
2.92049,10.3247,20.6387,9.64476
2.92128,10.3247,20.6387,9.64476
2.92207,10.3247,20.6387,9.64476
2.92286,10.3519,20.6832,9.69413
2.92365,10.3519,20.6832,9.69413
2.92444,10.3519,20.6832,9.69413
2.92523,10.3519,20.6832,9.69413
2.92602,10.3791,20.7277,9.74374
2.92681,10.3791,20.7277,9.74374
2.9276,10.3791,20.7277,9.74374
2.92839,10.3791,20.7277,9.74374
2.92918,10.4064,20.7721,9.79359
2.92997,10.4064,20.7721,9.79359
2.93076,10.4064,20.7721,9.79359
2.93155,10.4064,20.7721,9.79359
2.93234,10.4337,20.8166,9.84367
2.93313,10.4337,20.8166,9.84367
2.93392,10.4337,20.8166,9.84367
2.93471,10.4337,20.8166,9.84367
2.9355,10.4611,20.861,9.89399
2.93629,10.4611,20.861,9.89399
2.93709,10.4611,20.861,9.89399
2.93788,10.4611,20.861,9.89399
2.93867,10.4885,20.9054,9.94454
2.93946,10.4885,20.9054,9.94454
2.94025,10.4885,20.9054,9.94454
2.94104,10.4885,20.9054,9.94454
2.94183,10.5159,20.9498,9.99534
2.94262,10.5159,20.9498,9.99534
2.94341,10.5159,20.9498,9.99534
2.9442,10.5159,20.9498,9.99534
2.94499,10.5434,20.9942,10.0464
2.94578,10.5434,20.9942,10.0464
2.94657,10.5434,20.9942,10.0464
2.94736,10.5434,20.9942,10.0464
2.94815,10.571,21.0386,10.0976
2.94894,10.571,21.0386,10.0976
2.94973,10.571,21.0386,10.0976
2.95052,10.571,21.0386,10.0976
2.95131,10.5986,21.0829,10.1492
2.9521,10.5986,21.0829,10.1492
2.95289,10.5986,21.0829,10.1492
2.95368,10.5986,21.0829,10.1492
2.95447,10.6262,21.1272,10.2009
2.95526,10.6262,21.1272,10.2009
2.95605,10.6262,21.1272,10.2009
2.95684,10.6262,21.1272,10.2009
2.95764,10.6539,21.1715,10.2529
2.95843,10.6539,21.1715,10.2529
2.95922,10.6539,21.1715,10.2529
2.96001,10.6539,21.1715,10.2529
2.9608,10.6816,21.2157,10.3051
2.96159,10.6816,21.2157,10.3051
2.96238,10.6816,21.2157,10.3051
2.96317,10.6816,21.2157,10.3051
2.96396,10.7093,21.2599,10.3576
2.96475,10.7093,21.2599,10.3576
2.96554,10.7093,21.2599,10.3576
2.96633,10.7093,21.2599,10.3576
2.96712,10.7371,21.3041,10.4103
2.96791,10.7371,21.3041,10.4103
2.9687,10.7371,21.3041,10.4103
2.96949,10.7371,21.3041,10.4103
2.97028,10.765,21.3483,10.4633
2.97107,10.765,21.3483,10.4633
2.97186,10.765,21.3483,10.4633
2.97265,10.765,21.3483,10.4633
2.97344,10.7929,21.3924,10.5165
2.97423,10.7929,21.3924,10.5165
2.97502,10.7929,21.3924,10.5165
2.97581,10.7929,21.3924,10.5165
2.9766,10.8208,21.4365,10.57
2.97739,10.8208,21.4365,10.57
2.97819,10.8208,21.4365,10.57
2.97898,10.8208,21.4365,10.57
2.97977,10.8488,21.4805,10.6237
2.98056,10.8488,21.4805,10.6237
2.98135,10.8488,21.4805,10.6237
2.98214,10.8488,21.4805,10.6237
2.98293,10.8768,21.5246,10.6776
2.98372,10.8768,21.5246,10.6776
2.98451,10.8768,21.5246,10.6776
2.9853,10.8768,21.5246,10.6776
2.98609,10.9049,21.5685,10.7318
2.98688,10.9049,21.5685,10.7318
2.98767,10.9049,21.5685,10.7318
2.98846,10.9049,21.5685,10.7318
2.98925,10.933,21.6125,10.7862
2.99004,10.933,21.6125,10.7862
2.99083,10.933,21.6125,10.7862
2.99162,10.933,21.6125,10.7862
2.99241,10.9611,21.6564,10.8409
2.9932,10.9611,21.6564,10.8409
2.99399,10.9611,21.6564,10.8409
2.99478,10.9611,21.6564,10.8409
2.99557,10.9893,21.7002,10.8959
2.99636,10.9893,21.7002,10.8959
2.99715,10.9893,21.7002,10.8959
2.99794,10.9893,21.7002,10.8959
2.99874,11.0175,21.744,10.951
2.99953,11.0175,21.744,10.951
3.00032,11.0175,21.744,10.951
3.00111,11.0175,21.744,10.951
3.0019,11.0458,21.7878,11.0065
3.00269,11.0458,21.7878,11.0065
3.00348,11.0458,21.7878,11.0065
3.00427,11.0458,21.7878,11.0065
3.00506,11.0741,21.8315,11.0622
3.00585,11.0741,21.8315,11.0622
3.00664,11.0741,21.8315,11.0622
3.00743,11.0741,21.8315,11.0622
3.00822,11.1024,21.8752,11.1181
3.00901,11.1024,21.8752,11.1181
3.0098,11.1024,21.8752,11.1181
3.01059,11.1024,21.8752,11.1181
3.01138,11.1308,21.9188,11.1743
3.01217,11.1308,21.9188,11.1743
3.01296,11.1308,21.9188,11.1743
3.01375,11.1308,21.9188,11.1743
3.01454,11.1593,21.9624,11.2307
3.01533,11.1593,21.9624,11.2307
3.01612,11.1593,21.9624,11.2307
3.01691,11.1593,21.9624,11.2307
3.0177,11.1877,22.0059,11.2874
3.0185,11.1877,22.0059,11.2874
3.01929,11.1877,22.0059,11.2874
3.02008,11.1877,22.0059,11.2874
3.02087,11.2162,22.0494,11.3444
3.02166,11.2162,22.0494,11.3444
3.02245,11.2162,22.0494,11.3444
3.02324,11.2162,22.0494,11.3444
3.02403,11.2448,22.0928,11.4016
3.02482,11.2448,22.0928,11.4016
3.02561,11.2448,22.0928,11.4016
3.0264,11.2448,22.0928,11.4016
3.02719,11.2734,22.1362,11.459
3.02798,11.2734,22.1362,11.459
3.02877,11.2734,22.1362,11.459
3.02956,11.2734,22.1362,11.459
3.03035,11.302,22.1795,11.5167
3.03114,11.302,22.1795,11.5167
3.03193,11.302,22.1795,11.5167
3.03272,11.302,22.1795,11.5167
3.03351,11.3307,22.2228,11.5747
3.0343,11.3307,22.2228,11.5747
3.03509,11.3307,22.2228,11.5747
3.03588,11.3307,22.2228,11.5747
3.03667,11.3594,22.2659,11.6329
3.03746,11.3594,22.2659,11.6329
3.03825,11.3594,22.2659,11.6329
3.03905,11.3594,22.2659,11.6329
3.03984,11.3881,22.3091,11.6914
3.04063,11.3881,22.3091,11.6914
3.04142,11.3881,22.3091,11.6914
3.04221,11.3881,22.3091,11.6914
3.043,11.4169,22.3521,11.7501
3.04379,11.4169,22.3521,11.7501
3.04458,11.4169,22.3521,11.7501
3.04537,11.4169,22.3521,11.7501
3.04616,11.4457,22.3951,11.8091
3.04695,11.4457,22.3951,11.8091
3.04774,11.4457,22.3951,11.8091
3.04853,11.4457,22.3951,11.8091
3.04932,11.4746,22.4381,11.8684
3.05011,11.4746,22.4381,11.8684
3.0509,11.4746,22.4381,11.8684
3.05169,11.4746,22.4381,11.8684
3.05248,11.5034,22.4809,11.9279
3.05327,11.5034,22.4809,11.9279
3.05406,11.5034,22.4809,11.9279
3.05485,11.5034,22.4809,11.9279
3.05564,11.5324,22.5237,11.9876
3.05643,11.5324,22.5237,11.9876
3.05722,11.5324,22.5237,11.9876
3.05801,11.5324,22.5237,11.9876
3.0588,11.5613,22.5665,12.0477
3.0596,11.5613,22.5665,12.0477
3.06039,11.5613,22.5665,12.0477
3.06118,11.5613,22.5665,12.0477
3.06197,11.5903,22.6091,12.108
3.06276,11.5903,22.6091,12.108
3.06355,11.5903,22.6091,12.108
3.06434,11.5903,22.6091,12.108
3.06513,11.6194,22.6517,12.1685
3.06592,11.6194,22.6517,12.1685
3.06671,11.6194,22.6517,12.1685
3.0675,11.6194,22.6517,12.1685
3.06829,11.6485,22.6942,12.2293
3.06908,11.6485,22.6942,12.2293
3.06987,11.6485,22.6942,12.2293
3.07066,11.6485,22.6942,12.2293
3.07145,11.6776,22.7366,12.2904
3.07224,11.6776,22.7366,12.2904
3.07303,11.6776,22.7366,12.2904
3.07382,11.6776,22.7366,12.2904
3.07461,11.7067,22.779,12.3517
3.0754,11.7067,22.779,12.3517
3.07619,11.7067,22.779,12.3517
3.07698,11.7067,22.779,12.3517
3.07777,11.7359,22.8212,12.4133
3.07856,11.7359,22.8212,12.4133
3.07936,11.7359,22.8212,12.4133
3.08015,11.7359,22.8212,12.4133
3.08094,11.7651,22.8634,12.4752
3.08173,11.7651,22.8634,12.4752
3.08252,11.7651,22.8634,12.4752
3.08331,11.7651,22.8634,12.4752
3.0841,11.7943,22.9055,12.5373
3.08489,11.7943,22.9055,12.5373
3.08568,11.7943,22.9055,12.5373
3.08647,11.7943,22.9055,12.5373
3.08726,11.8236,22.9476,12.5997
3.08805,11.8236,22.9476,12.5997
3.08884,11.8236,22.9476,12.5997
3.08963,11.8236,22.9476,12.5997
3.09042,11.8529,22.9895,12.6623
3.09121,11.8529,22.9895,12.6623
3.092,11.8529,22.9895,12.6623
3.09279,11.8529,22.9895,12.6623
3.09358,11.8823,23.0314,12.7252
3.09437,11.8823,23.0314,12.7252
3.09516,11.8823,23.0314,12.7252
3.09595,11.8823,23.0314,12.7252
3.09674,11.9117,23.0731,12.7884
3.09753,11.9117,23.0731,12.7884
3.09832,11.9117,23.0731,12.7884
3.09911,11.9117,23.0731,12.7884
3.09991,11.9411,23.1148,12.8518
3.1007,11.9411,23.1148,12.8518
3.10149,11.9411,23.1148,12.8518
3.10228,11.9411,23.1148,12.8518
3.10307,11.9705,23.1564,12.9155
3.10386,11.9705,23.1564,12.9155
3.10465,11.9705,23.1564,12.9155
3.10544,11.9705,23.1564,12.9155
3.10623,12,23.1978,12.9795
3.10702,12,23.1978,12.9795
3.10781,12,23.1978,12.9795
3.1086,12,23.1978,12.9795
3.10939,12.0295,23.2392,13.0437
3.11018,12.0295,23.2392,13.0437
3.11097,12.0295,23.2392,13.0437
3.11176,12.0295,23.2392,13.0437
3.11255,12.059,23.2805,13.1082
3.11334,12.059,23.2805,13.1082
3.11413,12.059,23.2805,13.1082
3.11492,12.059,23.2805,13.1082
3.11571,12.0886,23.3217,13.173
3.1165,12.0886,23.3217,13.173
3.11729,12.0886,23.3217,13.173
3.11808,12.0886,23.3217,13.173
3.11887,12.1182,23.3628,13.2381
3.11966,12.1182,23.3628,13.2381
3.12046,12.1182,23.3628,13.2381
3.12125,12.1182,23.3628,13.2381
3.12204,12.1479,23.4038,13.3034
3.12283,12.1479,23.4038,13.3034
3.12362,12.1479,23.4038,13.3034
3.12441,12.1479,23.4038,13.3034
3.1252,12.1775,23.4447,13.3689
3.12599,12.1775,23.4447,13.3689
3.12678,12.1775,23.4447,13.3689
3.12757,12.1775,23.4447,13.3689
3.12836,12.2072,23.4854,13.4348
3.12915,12.2072,23.4854,13.4348
3.12994,12.2072,23.4854,13.4348
3.13073,12.2072,23.4854,13.4348
3.13152,12.2369,23.5261,13.5009
3.13231,12.2369,23.5261,13.5009
3.1331,12.2369,23.5261,13.5009
3.13389,12.2369,23.5261,13.5009
3.13468,12.2667,23.5667,13.5673
3.13547,12.2667,23.5667,13.5673
3.13626,12.2667,23.5667,13.5673
3.13705,12.2667,23.5667,13.5673
3.13784,12.2965,23.6071,13.6339
3.13863,12.2965,23.6071,13.6339
3.13942,12.2965,23.6071,13.6339
3.14021,12.2965,23.6071,13.6339
3.14101,12.3263,23.6474,13.7008
3.1418,12.3263,23.6474,13.7008
3.14259,12.3263,23.6474,13.7008
3.14338,12.3263,23.6474,13.7008
3.14417,12.3561,23.6876,13.768
3.14496,12.3561,23.6876,13.768
3.14575,12.3561,23.6876,13.768
3.14654,12.3561,23.6876,13.768
3.14733,12.386,23.7277,13.8355
3.14812,12.386,23.7277,13.8355
3.14891,12.386,23.7277,13.8355
3.1497,12.386,23.7277,13.8355
3.15049,12.4158,23.7677,13.9032
3.15128,12.4158,23.7677,13.9032
3.15207,12.4158,23.7677,13.9032
3.15286,12.4158,23.7677,13.9032
3.15365,12.4458,23.8076,13.9712
3.15444,12.4458,23.8076,13.9712
3.15523,12.4458,23.8076,13.9712
3.15602,12.4458,23.8076,13.9712
3.15681,12.4757,23.8473,14.0394
3.1576,12.4757,23.8473,14.0394
3.15839,12.4757,23.8473,14.0394
3.15918,12.4757,23.8473,14.0394
3.15997,12.5057,23.8869,14.108
3.16077,12.5057,23.8869,14.108
3.16156,12.5057,23.8869,14.108
3.16235,12.5057,23.8869,14.108
3.16314,12.5357,23.9264,14.1768
3.16393,12.5357,23.9264,14.1768
3.16472,12.5357,23.9264,14.1768
3.16551,12.5357,23.9264,14.1768
3.1663,12.5657,23.9658,14.2459
3.16709,12.5657,23.9658,14.2459
3.16788,12.5657,23.9658,14.2459
3.16867,12.5657,23.9658,14.2459
3.16946,12.5957,24.005,14.3152
3.17025,12.5957,24.005,14.3152
3.17104,12.5957,24.005,14.3152
3.17183,12.5957,24.005,14.3152
3.17262,12.6258,24.0441,14.3848
3.17341,12.6258,24.0441,14.3848
3.1742,12.6258,24.0441,14.3848
3.17499,12.6258,24.0441,14.3848
3.17578,12.6559,24.0831,14.4547
3.17657,12.6559,24.0831,14.4547
3.17736,12.6559,24.0831,14.4547
3.17815,12.6559,24.0831,14.4547
3.17894,12.686,24.1219,14.5249
3.17973,12.686,24.1219,14.5249
3.18052,12.686,24.1219,14.5249
3.18132,12.686,24.1219,14.5249
3.18211,12.7161,24.1606,14.5953
3.1829,12.7161,24.1606,14.5953
3.18369,12.7161,24.1606,14.5953
3.18448,12.7161,24.1606,14.5953
3.18527,12.7463,24.1991,14.666
3.18606,12.7463,24.1991,14.666
3.18685,12.7463,24.1991,14.666
3.18764,12.7463,24.1991,14.666
3.18843,12.7765,24.2376,14.737
3.18922,12.7765,24.2376,14.737
3.19001,12.7765,24.2376,14.737
3.1908,12.7765,24.2376,14.737
3.19159,12.8067,24.2758,14.8083
3.19238,12.8067,24.2758,14.8083
3.19317,12.8067,24.2758,14.8083
3.19396,12.8067,24.2758,14.8083
3.19475,12.8369,24.3139,14.8798
3.19554,12.8369,24.3139,14.8798
3.19633,12.8369,24.3139,14.8798
3.19712,12.8369,24.3139,14.8798
3.19791,12.8671,24.3519,14.9516
3.1987,12.8671,24.3519,14.9516
3.19949,12.8671,24.3519,14.9516
3.20028,12.8671,24.3519,14.9516
3.20107,12.8974,24.3897,15.0236
3.20187,12.8974,24.3897,15.0236
3.20266,12.8974,24.3897,15.0236
3.20345,12.8974,24.3897,15.0236
3.20424,12.9277,24.4274,15.096
3.20503,12.9277,24.4274,15.096
3.20582,12.9277,24.4274,15.096
3.20661,12.9277,24.4274,15.096
3.2074,12.958,24.4649,15.1686
3.20819,12.958,24.4649,15.1686
3.20898,12.958,24.4649,15.1686
3.20977,12.958,24.4649,15.1686
3.21056,12.9883,24.5023,15.2415
3.21135,12.9883,24.5023,15.2415
3.21214,12.9883,24.5023,15.2415
3.21293,12.9883,24.5023,15.2415
3.21372,13.0187,24.5395,15.3146
3.21451,13.0187,24.5395,15.3146
3.2153,13.0187,24.5395,15.3146
3.21609,13.0187,24.5395,15.3146
3.21688,13.049,24.5766,15.388
3.21767,13.049,24.5766,15.388
3.21846,13.049,24.5766,15.388
3.21925,13.049,24.5766,15.388
3.22004,13.0794,24.6135,15.4617
3.22083,13.0794,24.6135,15.4617
3.22163,13.0794,24.6135,15.4617
3.22242,13.0794,24.6135,15.4617
3.22321,13.1098,24.6502,15.5357
3.224,13.1098,24.6502,15.5357
3.22479,13.1098,24.6502,15.5357
3.22558,13.1098,24.6502,15.5357
3.22637,13.1402,24.6868,15.61
3.22716,13.1402,24.6868,15.61
3.22795,13.1402,24.6868,15.61
3.22874,13.1402,24.6868,15.61
3.22953,13.1706,24.7232,15.6845
3.23032,13.1706,24.7232,15.6845
3.23111,13.1706,24.7232,15.6845
3.2319,13.1706,24.7232,15.6845
3.23269,13.2011,24.7594,15.7593
3.23348,13.2011,24.7594,15.7593
3.23427,13.2011,24.7594,15.7593
3.23506,13.2011,24.7594,15.7593
3.23585,13.2315,24.7955,15.8343
3.23664,13.2315,24.7955,15.8343
3.23743,13.2315,24.7955,15.8343
3.23822,13.2315,24.7955,15.8343
3.23901,13.262,24.8313,15.9096
3.2398,13.262,24.8313,15.9096
3.24059,13.262,24.8313,15.9096
3.24138,13.262,24.8313,15.9096
3.24218,13.2925,24.867,15.9852
3.24297,13.2925,24.867,15.9852
3.24376,13.2925,24.867,15.9852
3.24455,13.2925,24.867,15.9852
3.24534,13.323,24.9026,16.0611
3.24613,13.323,24.9026,16.0611
3.24692,13.323,24.9026,16.0611
3.24771,13.323,24.9026,16.0611
3.2485,13.3535,24.9379,16.1373
3.24929,13.3535,24.9379,16.1373
3.25008,13.3535,24.9379,16.1373
3.25087,13.3535,24.9379,16.1373
3.25166,13.384,24.9731,16.2137
3.25245,13.384,24.9731,16.2137
3.25324,13.384,24.9731,16.2137
3.25403,13.384,24.9731,16.2137
3.25482,13.4146,25.0081,16.2904
3.25561,13.4146,25.0081,16.2904
3.2564,13.4146,25.0081,16.2904
3.25719,13.4146,25.0081,16.2904
3.25798,13.4451,25.0429,16.3673
3.25877,13.4451,25.0429,16.3673
3.25956,13.4451,25.0429,16.3673
3.26035,13.4451,25.0429,16.3673
3.26114,13.4757,25.0775,16.4445
3.26193,13.4757,25.0775,16.4445
3.26273,13.4757,25.0775,16.4445
3.26352,13.4757,25.0775,16.4445
3.26431,13.5063,25.1119,16.522
3.2651,13.5063,25.1119,16.522
3.26589,13.5063,25.1119,16.522
3.26668,13.5063,25.1119,16.522
3.26747,13.5368,25.1462,16.5998
3.26826,13.5368,25.1462,16.5998
3.26905,13.5368,25.1462,16.5998
3.26984,13.5368,25.1462,16.5998
3.27063,13.5674,25.1802,16.6778
3.27142,13.5674,25.1802,16.6778
3.27221,13.5674,25.1802,16.6778
3.273,13.5674,25.1802,16.6778
3.27379,13.598,25.2141,16.7562
3.27458,13.598,25.2141,16.7562
3.27537,13.598,25.2141,16.7562
3.27616,13.598,25.2141,16.7562
3.27695,13.6287,25.2477,16.8347
3.27774,13.6287,25.2477,16.8347
3.27853,13.6287,25.2477,16.8347
3.27932,13.6287,25.2477,16.8347
3.28011,13.6593,25.2812,16.9136
3.2809,13.6593,25.2812,16.9136
3.28169,13.6593,25.2812,16.9136
3.28248,13.6593,25.2812,16.9136
3.28328,13.6899,25.3144,16.9927
3.28407,13.6899,25.3144,16.9927
3.28486,13.6899,25.3144,16.9927
3.28565,13.6899,25.3144,16.9927
3.28644,13.7205,25.3474,17.0721
3.28723,13.7205,25.3474,17.0721
3.28802,13.7205,25.3474,17.0721
3.28881,13.7205,25.3474,17.0721
3.2896,13.7512,25.3803,17.1517
3.29039,13.7512,25.3803,17.1517
3.29118,13.7512,25.3803,17.1517
3.29197,13.7512,25.3803,17.1517
3.29276,13.7818,25.4129,17.2316
3.29355,13.7818,25.4129,17.2316
3.29434,13.7818,25.4129,17.2316
3.29513,13.7818,25.4129,17.2316
3.29592,13.8125,25.4453,17.3118
3.29671,13.8125,25.4453,17.3118
3.2975,13.8125,25.4453,17.3118
3.29829,13.8125,25.4453,17.3118
3.29908,13.8431,25.4775,17.3923
3.29987,13.8431,25.4775,17.3923
3.30066,13.8431,25.4775,17.3923
3.30145,13.8431,25.4775,17.3923
3.30224,13.8738,25.5095,17.473
3.30304,13.8738,25.5095,17.473
3.30383,13.8738,25.5095,17.473
3.30462,13.8738,25.5095,17.473
3.30541,13.9044,25.5413,17.554
3.3062,13.9044,25.5413,17.554
3.30699,13.9044,25.5413,17.554
3.30778,13.9044,25.5413,17.554
3.30857,13.9351,25.5728,17.6352
3.30936,13.9351,25.5728,17.6352
3.31015,13.9351,25.5728,17.6352
3.31094,13.9351,25.5728,17.6352
3.31173,13.9658,25.6041,17.7168
3.31252,13.9658,25.6041,17.7168
3.31331,13.9658,25.6041,17.7168
3.3141,13.9658,25.6041,17.7168
3.31489,13.9964,25.6352,17.7985
3.31568,13.9964,25.6352,17.7985
3.31647,13.9964,25.6352,17.7985
3.31726,13.9964,25.6352,17.7985
3.31805,14.0271,25.6661,17.8806
3.31884,14.0271,25.6661,17.8806
3.31963,14.0271,25.6661,17.8806
3.32042,14.0271,25.6661,17.8806
3.32121,14.0578,25.6967,17.9629
3.322,14.0578,25.6967,17.9629
3.32279,14.0578,25.6967,17.9629
3.32359,14.0578,25.6967,17.9629
3.32438,14.0885,25.7271,18.0455
3.32517,14.0885,25.7271,18.0455
3.32596,14.0885,25.7271,18.0455
3.32675,14.0885,25.7271,18.0455
3.32754,14.1191,25.7573,18.1283
3.32833,14.1191,25.7573,18.1283
3.32912,14.1191,25.7573,18.1283
3.32991,14.1191,25.7573,18.1283
3.3307,14.1498,25.7873,18.2114
3.33149,14.1498,25.7873,18.2114
3.33228,14.1498,25.7873,18.2114
3.33307,14.1498,25.7873,18.2114
3.33386,14.1805,25.817,18.2948
3.33465,14.1805,25.817,18.2948
3.33544,14.1805,25.817,18.2948
3.33623,14.1805,25.817,18.2948
3.33702,14.2111,25.8464,18.3784
3.33781,14.2111,25.8464,18.3784
3.3386,14.2111,25.8464,18.3784
3.33939,14.2111,25.8464,18.3784
3.34018,14.2418,25.8757,18.4623
3.34097,14.2418,25.8757,18.4623
3.34176,14.2418,25.8757,18.4623
3.34255,14.2418,25.8757,18.4623
3.34334,14.2725,25.9046,18.5464
3.34414,14.2725,25.9046,18.5464
3.34493,14.2725,25.9046,18.5464
3.34572,14.2725,25.9046,18.5464
3.34651,14.3031,25.9334,18.6308
3.3473,14.3031,25.9334,18.6308
3.34809,14.3031,25.9334,18.6308
3.34888,14.3031,25.9334,18.6308
3.34967,14.3338,25.9618,18.7154
3.35046,14.3338,25.9618,18.7154
3.35125,14.3338,25.9618,18.7154
3.35204,14.3338,25.9618,18.7154
3.35283,14.3644,25.9901,18.8004
3.35362,14.3644,25.9901,18.8004
3.35441,14.3644,25.9901,18.8004
3.3552,14.3644,25.9901,18.8004
3.35599,14.395,26.018,18.8855
3.35678,14.395,26.018,18.8855
3.35757,14.395,26.018,18.8855
3.35836,14.395,26.018,18.8855
3.35915,14.4257,26.0458,18.971
3.35994,14.4257,26.0458,18.971
3.36073,14.4257,26.0458,18.971
3.36152,14.4257,26.0458,18.971
3.36231,14.4563,26.0732,19.0566
3.3631,14.4563,26.0732,19.0566
3.3639,14.4563,26.0732,19.0566
3.36469,14.4563,26.0732,19.0566
3.36548,14.4869,26.1004,19.1426
3.36627,14.4869,26.1004,19.1426
3.36706,14.4869,26.1004,19.1426
3.36785,14.4869,26.1004,19.1426
3.36864,14.5175,26.1274,19.2288
3.36943,14.5175,26.1274,19.2288
3.37022,14.5175,26.1274,19.2288
3.37101,14.5175,26.1274,19.2288
3.3718,14.5481,26.154,19.3152
3.37259,14.5481,26.154,19.3152
3.37338,14.5481,26.154,19.3152
3.37417,14.5481,26.154,19.3152
3.37496,14.5787,26.1804,19.4019
3.37575,14.5787,26.1804,19.4019
3.37654,14.5787,26.1804,19.4019
3.37733,14.5787,26.1804,19.4019
3.37812,14.6093,26.2066,19.4888
3.37891,14.6093,26.2066,19.4888
3.3797,14.6093,26.2066,19.4888
3.38049,14.6093,26.2066,19.4888
3.38128,14.6398,26.2324,19.576
3.38207,14.6398,26.2324,19.576
3.38286,14.6398,26.2324,19.576
3.38365,14.6398,26.2324,19.576
3.38445,14.6704,26.258,19.6635
3.38524,14.6704,26.258,19.6635
3.38603,14.6704,26.258,19.6635
3.38682,14.6704,26.258,19.6635
3.38761,14.7009,26.2833,19.7512
3.3884,14.7009,26.2833,19.7512
3.38919,14.7009,26.2833,19.7512
3.38998,14.7009,26.2833,19.7512
3.39077,14.7314,26.3084,19.8391
3.39156,14.7314,26.3084,19.8391
3.39235,14.7314,26.3084,19.8391
3.39314,14.7314,26.3084,19.8391
3.39393,14.7619,26.3331,19.9273
3.39472,14.7619,26.3331,19.9273
3.39551,14.7619,26.3331,19.9273
3.3963,14.7619,26.3331,19.9273
3.39709,14.7924,26.3576,20.0157
3.39788,14.7924,26.3576,20.0157
3.39867,14.7924,26.3576,20.0157
3.39946,14.7924,26.3576,20.0157
3.40025,14.8229,26.3817,20.1044
3.40104,14.8229,26.3817,20.1044
3.40183,14.8229,26.3817,20.1044
3.40262,14.8229,26.3817,20.1044
3.40341,14.8534,26.4056,20.1934
3.4042,14.8534,26.4056,20.1934
3.405,14.8534,26.4056,20.1934
3.40579,14.8534,26.4056,20.1934
3.40658,14.8838,26.4292,20.2825
3.40737,14.8838,26.4292,20.2825
3.40816,14.8838,26.4292,20.2825
3.40895,14.8838,26.4292,20.2825
3.40974,14.9142,26.4525,20.3719
3.41053,14.9142,26.4525,20.3719
3.41132,14.9142,26.4525,20.3719
3.41211,14.9142,26.4525,20.3719
3.4129,14.9446,26.4755,20.4616
3.41369,14.9446,26.4755,20.4616
3.41448,14.9446,26.4755,20.4616
3.41527,14.9446,26.4755,20.4616
3.41606,14.975,26.4983,20.5515
3.41685,14.975,26.4983,20.5515
3.41764,14.975,26.4983,20.5515
3.41843,14.975,26.4983,20.5515
3.41922,15.0054,26.5207,20.6416
3.42001,15.0054,26.5207,20.6416
3.4208,15.0054,26.5207,20.6416
3.42159,15.0054,26.5207,20.6416
3.42238,15.0357,26.5428,20.732
3.42317,15.0357,26.5428,20.732
3.42396,15.0357,26.5428,20.732
3.42475,15.0357,26.5428,20.732
3.42555,15.0661,26.5646,20.8226
3.42634,15.0661,26.5646,20.8226
3.42713,15.0661,26.5646,20.8226
3.42792,15.0661,26.5646,20.8226
3.42871,15.0964,26.5861,20.9134
3.4295,15.0964,26.5861,20.9134
3.43029,15.0964,26.5861,20.9134
3.43108,15.0964,26.5861,20.9134
3.43187,15.1266,26.6073,21.0045
3.43266,15.1266,26.6073,21.0045
3.43345,15.1266,26.6073,21.0045
3.43424,15.1266,26.6073,21.0045
3.43503,15.1569,26.6281,21.0958
3.43582,15.1569,26.6281,21.0958
3.43661,15.1569,26.6281,21.0958
3.4374,15.1569,26.6281,21.0958
3.43819,15.1871,26.6487,21.1873
3.43898,15.1871,26.6487,21.1873
3.43977,15.1871,26.6487,21.1873
3.44056,15.1871,26.6487,21.1873
3.44135,15.2173,26.6689,21.2791
3.44214,15.2173,26.6689,21.2791
3.44293,15.2173,26.6689,21.2791
3.44372,15.2173,26.6689,21.2791
